-4.511e+002 2.308e+002 -2.403e+002 
-4.414e+002 2.314e+002 -2.578e+002 
-4.310e+002 2.319e+002 -2.750e+002 
-4.199e+002 2.325e+002 -2.917e+002 
-4.082e+002 2.330e+002 -3.080e+002 
-3.959e+002 2.336e+002 -3.238e+002 
-3.830e+002 2.341e+002 -3.392e+002 
-3.695e+002 2.347e+002 -3.540e+002 
-3.554e+002 2.352e+002 -3.682e+002 
-3.407e+002 2.358e+002 -3.819e+002 
-3.255e+002 2.363e+002 -3.951e+002 
-3.099e+002 2.368e+002 -4.076e+002 
-2.937e+002 2.374e+002 -4.195e+002 
-2.771e+002 2.379e+002 -4.307e+002 
-2.601e+002 2.385e+002 -4.413e+002 
-2.427e+002 2.390e+002 -4.512e+002 
-2.249e+002 2.396e+002 -4.605e+002 
-2.067e+002 2.401e+002 -4.690e+002 
-1.883e+002 2.406e+002 -4.768e+002 
-1.695e+002 2.412e+002 -4.839e+002 
-1.505e+002 2.417e+002 -4.903e+002 
-1.312e+002 2.423e+002 -4.959e+002 
-1.118e+002 2.428e+002 -5.007e+002 
-9.214e+001 2.433e+002 -5.048e+002 
-7.236e+001 2.439e+002 -5.082e+002 
-5.247e+001 2.444e+002 -5.108e+002 
-3.250e+001 2.450e+002 -5.125e+002 
-1.247e+001 2.455e+002 -5.136e+002 
7.583e+000 2.460e+002 -5.138e+002 
2.763e+001 2.466e+002 -5.133e+002 
4.764e+001 2.471e+002 -5.120e+002 
6.759e+001 2.476e+002 -5.099e+002 
8.744e+001 2.482e+002 -5.070e+002 
1.072e+002 2.487e+002 -5.034e+002 
1.267e+002 2.492e+002 -4.990e+002 
1.461e+002 2.498e+002 -4.939e+002 
1.653e+002 2.503e+002 -4.881e+002 
1.842e+002 2.508e+002 -4.814e+002 
2.029e+002 2.514e+002 -4.741e+002 
2.213e+002 2.519e+002 -4.661e+002 
2.393e+002 2.524e+002 -4.573e+002 
2.570e+002 2.530e+002 -4.479e+002 
2.744e+002 2.535e+002 -4.378e+002 
2.913e+002 2.540e+002 -4.271e+002 
3.078e+002 2.546e+002 -4.157e+002 
3.238e+002 2.551e+002 -4.037e+002 
3.394e+002 2.556e+002 -3.910e+002 
3.545e+002 2.561e+002 -3.778e+002 
3.691e+002 2.567e+002 -3.641e+002 
3.831e+002 2.572e+002 -3.497e+002 
3.966e+002 2.577e+002 -3.349e+002 
4.095e+002 2.583e+002 -3.195e+002 
4.219e+002 2.588e+002 -3.037e+002 
4.336e+002 2.593e+002 -2.874e+002 
4.446e+002 2.598e+002 -2.707e+002 
4.551e+002 2.604e+002 -2.536e+002 
4.649e+002 2.609e+002 -2.361e+002 
4.740e+002 2.614e+002 -2.182e+002 
4.824e+002 2.619e+002 -2.000e+002 
4.901e+002 2.625e+002 -1.815e+002 
4.972e+002 2.630e+002 -1.628e+002 
5.035e+002 2.635e+002 -1.437e+002 
5.091e+002 2.640e+002 -1.245e+002 
5.140e+002 2.646e+002 -1.050e+002 
5.181e+002 2.651e+002 -8.539e+001 
5.215e+002 2.656e+002 -6.563e+001 
5.242e+002 2.661e+002 -4.575e+001 
5.261e+002 2.666e+002 -2.579e+001 
5.273e+002 2.672e+002 -5.764e+000 
5.277e+002 2.677e+002 1.429e+001 
5.273e+002 2.682e+002 3.434e+001 
5.263e+002 2.687e+002 5.436e+001 
5.245e+002 2.693e+002 7.434e+001 
5.219e+002 2.698e+002 9.423e+001 
5.186e+002 2.703e+002 1.140e+002 
5.146e+002 2.708e+002 1.337e+002 
5.098e+002 2.713e+002 1.531e+002 
5.044e+002 2.718e+002 1.724e+002 
4.982e+002 2.724e+002 1.915e+002 
4.913e+002 2.729e+002 2.104e+002 
4.837e+002 2.734e+002 2.289e+002 
4.755e+002 2.739e+002 2.472e+002 
4.666e+002 2.744e+002 2.652e+002 
4.570e+002 2.749e+002 2.828e+002 
4.469e+002 2.755e+002 3.001e+002 
4.360e+002 2.760e+002 3.170e+002 
4.246e+002 2.765e+002 3.335e+002 
4.126e+002 2.770e+002 3.495e+002 
4.000e+002 2.775e+002 3.651e+002 
3.869e+002 2.780e+002 3.803e+002 
3.732e+002 2.785e+002 3.949e+002 
3.590e+002 2.791e+002 4.091e+002 
3.443e+002 2.796e+002 4.227e+002 
3.291e+002 2.801e+002 4.358e+002 
3.134e+002 2.806e+002 4.483e+002 
2.973e+002 2.811e+002 4.603e+002 
2.808e+002 2.816e+002 4.717e+002 
2.639e+002 2.821e+002 4.825e+002 
2.466e+002 2.826e+002 4.926e+002 
2.290e+002 2.832e+002 5.022e+002 
2.110e+002 2.837e+002 5.111e+002 
1.927e+002 2.842e+002 5.194e+002 
1.742e+002 2.847e+002 5.270e+002 
1.554e+002 2.852e+002 5.340e+002 
1.363e+002 2.857e+002 5.403e+002 
1.171e+002 2.862e+002 5.459e+002 
9.766e+001 2.867e+002 5.508e+002 
7.806e+001 2.872e+002 5.551e+002 
5.832e+001 2.877e+002 5.586e+002 
3.848e+001 2.882e+002 5.615e+002 
1.854e+001 2.887e+002 5.637e+002 
-1.460e+000 2.893e+002 5.651e+002 
-2.150e+001 2.898e+002 5.659e+002 
-4.155e+001 2.903e+002 5.660e+002 
-6.160e+001 2.908e+002 5.654e+002 
-8.161e+001 2.913e+002 5.641e+002 
-1.016e+002 2.918e+002 5.621e+002 
-1.214e+002 2.923e+002 5.594e+002 
-1.412e+002 2.928e+002 5.561e+002 
-1.609e+002 2.933e+002 5.520e+002 
-1.804e+002 2.938e+002 5.473e+002 
-1.997e+002 2.943e+002 5.420e+002 
-2.188e+002 2.948e+002 5.360e+002 
-2.377e+002 2.953e+002 5.293e+002 
-2.564e+002 2.958e+002 5.220e+002 
-2.748e+002 2.963e+002 5.141e+002 
-2.930e+002 2.968e+002 5.055e+002 
-3.108e+002 2.973e+002 4.964e+002 
-3.283e+002 2.978e+002 4.866e+002 
-3.455e+002 2.983e+002 4.763e+002 
-3.624e+002 2.988e+002 4.654e+002 
-3.788e+002 2.993e+002 4.539e+002 
-3.949e+002 2.998e+002 4.419e+002 
-4.105e+002 3.003e+002 4.294e+002 
-4.258e+002 3.008e+002 4.164e+002 
-4.406e+002 3.013e+002 4.028e+002 
-4.549e+002 3.018e+002 3.888e+002 
-4.688e+002 3.023e+002 3.743e+002 
-4.822e+002 3.028e+002 3.594e+002 
-4.951e+002 3.033e+002 3.440e+002 
-5.075e+002 3.038e+002 3.283e+002 
-5.193e+002 3.043e+002 3.121e+002 
-5.307e+002 3.048e+002 2.956e+002 
-5.414e+002 3.053e+002 2.786e+002 
-5.517e+002 3.058e+002 2.614e+002 
-5.613e+002 3.063e+002 2.438e+002 
-5.704e+002 3.068e+002 2.260e+002 
-5.790e+002 3.073e+002 2.078e+002 
-5.869e+002 3.078e+002 1.894e+002 
-5.942e+002 3.083e+002 1.707e+002 
-6.010e+002 3.088e+002 1.518e+002 
-6.071e+002 3.093e+002 1.327e+002 
-6.126e+002 3.098e+002 1.135e+002 
-6.175e+002 3.103e+002 9.401e+001 
-6.218e+002 3.108e+002 7.442e+001 
-6.255e+002 3.113e+002 5.470e+001 
-6.285e+002 3.118e+002 3.488e+001 
-6.309e+002 3.123e+002 1.497e+001 
-6.327e+002 3.128e+002 -5.001e+000 
-6.339e+002 3.132e+002 -2.502e+001 
-6.344e+002 3.137e+002 -4.507e+001 
-6.344e+002 3.142e+002 -6.512e+001 
-6.336e+002 3.147e+002 -8.516e+001 
-6.323e+002 3.152e+002 -1.052e+002 
-6.304e+002 3.157e+002 -1.251e+002 
-6.278e+002 3.162e+002 -1.450e+002 
